id;date_x;price_x;bedrooms_x;bathrooms_x;sqft_living_x;sqft_lot_x;floors_x;waterfront_x;view_x;condition_x;grade_x;sqft_above_x;sqft_basement_x;yr_built_x;yr_renovated_x;zipcode_x;lat_x;long_x;sqft_living15_x;sqft_lot15_x;vendido_x;ajuste_quartos;vendido_experimento
809002680;20141014T000000;1.44e+006;4;1.75;2410;6000;1.5;0;0;3;8;2410;0;1911;0;98109;476.369;-122.355;1280;4000;0;;1
4139660430;20150505T000000;1,20E+11;5;3.0;3640;28531;2.0;0;0;3;10;3640;0;1996;0;98006;475.502;-122.13;3330;17186;0;;0
1338800785;20150306T000000;1,23E+09;4;3.0;2660;4600;1.5;0;0;3;8;1820;840;1906;2002;98112;476.258;-122.305;2350;4600;0;;1
9520900210;20141231T000000;614285;5;2.75;2730;6401;2.0;0;0;3;8;2730;0;2015;0;98072;477.685;-122.16;2520;6126;0;;0
2464400280;20150504T000000;710000;4;3.5;2850;2910;2.0;0;2;3;8;1970;880;1905;1996;98115;476.855;-122.321;1460;3880;0;;1
2326600130;20150225T000000;895900;4;3.5;3640;4983;2.0;0;3;3;9;2790;850;2014;0;98075;475.619;-122.027;3270;14700;0;;0
826069002;20141029T000000;355000;3;1.0;1350;368517;1.0;0;0;3;6;1350;0;1947;0;98077;477.617;-122.061;2330;104108;0;3.0;1
2731600080;20150422T000000;454000;5;2.25;2550;9200;1.0;0;0;4;8;1580;970;1975;0;98166;474.673;-122.363;2090;9200;0;;1
4022900150;20141209T000000;600000;4;2.5;2520;10850;1.0;0;0;4;8;1680;840;1968;0;98155;477.751;-122.284;2590;10800;0;;0
7526800200;20141010T000000;615000;4;2.25;2500;10062;1.0;0;0;3;8;1600;900;1975;0;98052;47.639;-122.1;2500;9750;0;;1
1823069059;20140611T000000;355000;1;1.75;750;20339;1.0;0;0;4;4;550;200;1946;0;98059;474.756;-122.09;2020;23958;0;;0
3226059128;20140618T000000;850000;5;3.5;3450;28324;1.0;0;0;5;8;2350;1100;1972;0;98033;476.991;-122.196;2640;14978;0;;1
1438000130;20140703T000000;519995;4;3.0;2590;6160;2.0;0;0;3;8;2590;0;2014;0;98059;474.784;-122.122;2670;5600;0;;0
2115200125;20140919T000000;384000;4;1.75;2100;7135;1.0;0;0;4;7;1050;1050;1955;0;98106;475.353;-122.349;1730;4000;0;;1
7010700580;20150303T000000;585000;2;2.0;1370;7920;1.0;0;0;3;8;950;420;1949;0;98199;476.589;-122.397;1370;4680;0;;1
7504010560;20140509T000000;920000;4;3.0;3750;11025;2.0;0;0;3;10;3750;0;1976;0;98074;476.367;-122.059;2930;12835;0;;0
8635751120;20140519T000000;611000;4;2.5;2460;4200;2.0;0;0;3;8;2460;0;1998;0;98074;476.031;-122.021;2330;4200;0;;1
8947250060;20150326T000000;292500;4;2.5;1610;4568;2.0;0;0;3;7;1610;0;2006;0;98001;473.351;-122.289;1834;4604;0;;0
2024059058;20150428T000000;978000;4;2.75;2890;7821;2.0;0;0;3;9;2890;0;2014;0;98006;47.554;-122.189;2890;10108;0;;1
3179101580;20140528T000000;1.21e+006;4;2.75;3650;6982;2.0;0;2;4;9;2530;1120;1951;2003;98115;476.756;-122.275;3140;7894;0;;0
1541700170;20140609T000000;307550;4;2.5;1980;5909;2.0;0;0;3;8;1980;0;2003;0;98031;473.913;-122.185;2550;5487;0;;1
7200080;20141104T000000;239000;4;2.0;1980;10585;1.5;0;0;2;6;1980;0;1924;0;98055;474.836;-122.214;1360;7810;0;;1
3824100246;20141021T000000;460000;4;2.75;2200;9676;1.0;0;0;3;8;1500;700;1979;0;98028;477.713;-122.259;2120;9585;0;;0
3524039224;20140513T000000;870000;3;2.5;3520;6773;2.5;0;0;3;9;2650;870;2006;0;98136;475.317;-122.391;2930;6458;0;3.0;1
3298300130;20150206T000000;474905;4;1.5;1340;6200;1.0;0;0;5;6;1340;0;1959;0;98008;476.214;-122.119;1210;7178;0;;0
4022907770;20141014T000000;550000;4;1.75;2480;14782;1.0;0;3;3;8;1460;1020;1958;0;98155;477.646;-122.271;2910;10800;0;;1
2770605175;20150227T000000;620047;4;1.75;1760;6000;1.0;0;0;3;7;880;880;1946;0;98119;476.508;-122.373;2040;6000;0;;0
5226500250;20141015T000000;478000;3;2.5;2780;7290;2.0;0;0;3;8;2780;0;1989;0;98059;47.509;-122.157;2450;7738;0;3.0;1
1566100555;20150501T000000;721000;4;2.0;2280;8339;1.0;0;0;4;7;1220;1060;1954;0;98115;476.986;-122.297;1970;8340;0;;1
2436700625;20150417T000000;590000;2;2.5;1450;1281;2.0;0;0;3;8;1220;230;2006;0;98105;47.665;-122.285;1440;1281;0;;0
321030010;20141015T000000;310000;4;2.5;2310;7384;2.0;0;0;3;8;2310;0;2010;0;98042;473.737;-122.165;2310;7800;0;;1
5515600163;20140916T000000;420000;5;2.25;3070;64033;1.0;0;0;3;9;2730;340;1983;0;98001;473.238;-122.292;1560;28260;0;;0
6152900402;20140619T000000;410000;6;2.75;2520;9324;1.0;0;0;4;7;1320;1200;1962;0;98155;477.636;-122.294;1820;11000;0;;1
1760650210;20141201T000000;286950;3;2.5;1610;4052;2.0;0;0;3;7;1610;0;2013;0;98042;473.603;-122.081;2110;4034;0;3.0;0
7300400670;20140729T000000;277000;4;2.5;1850;5880;2.0;0;0;3;8;1850;0;1998;0;98092;473.322;-122.173;2370;6500;0;;1
3179101050;20140804T000000;672324;2;1.75;1600;5795;1.5;0;0;3;8;1600;0;1940;0;98105;476.709;-122.276;2310;6301;0;;1
312000265;20150504T000000;375000;2;1.0;790;5120;1.0;0;0;3;6;790;0;1950;0;98136;47.557;-122.395;1250;5120;0;;0
3423600025;20150305T000000;825050;4;3.25;2860;3680;2.0;0;0;3;9;1980;880;1925;1993;98115;476.752;-122.3;2010;3680;0;;1
6882510020;20140715T000000;340000;4;1.75;1800;5210;1.0;0;0;5;7;1080;720;1979;0;98118;475.298;-122.28;1870;5365;0;;0
5556300098;20140612T000000;1.24e+006;5;4.0;4410;14380;2.0;0;0;3;11;4410;0;2006;0;98052;476.463;-122.121;2720;11454;0;;1
2214800730;20140905T000000;287500;4;2.5;2240;6944;1.0;0;2;3;7;1310;930;1979;0;98001;47.338;-122.258;1780;7477;0;;0
2770604615;20141121T000000;735000;4;2.0;1640;6000;1.5;0;0;4;9;1640;0;1911;0;98119;476.505;-122.375;1900;6000;0;;1
8682301050;20141202T000000;705000;2;2.5;2300;6400;1.0;0;0;3;8;2300;0;2007;0;98053;477.196;-122.02;2300;6400;0;;1
2481610050;20141124T000000;905000;4;3.0;3370;47959;2.0;0;0;4;10;3370;0;1981;0;98072;47.733;-122.129;3370;38896;0;;0
8091410390;20150217T000000;220000;4;1.75;1910;8171;1.0;0;0;3;7;1910;0;1986;0;98030;47.35;-122.168;1910;7542;0;;1
5418650080;20140814T000000;900000;4;2.5;3690;11468;2.0;0;0;3;11;3690;0;1987;0;98027;475.699;-122.092;3370;10751;0;;0
9477940440;20140617T000000;465950;4;2.5;2340;6896;2.0;0;0;3;7;2340;0;2001;0;98059;474.896;-122.14;2950;6775;0;;1
3221069035;20140620T000000;400000;4;1.75;2670;189486;2.0;0;4;3;8;2670;0;1972;0;98092;472.585;-122.061;2190;218610;0;;0
1562100030;20140910T000000;515000;4;1.75;1730;7980;1.0;0;0;4;8;1730;0;1965;0;98007;476.219;-122.138;2080;8400;0;;1
2826049091;20140929T000000;259950;2;1.0;790;8100;1.0;0;0;3;6;790;0;1947;0;98125;477.159;-122.305;1420;8100;0;;1
2600400030;20140724T000000;790000;4;2.75;2640;9000;2.0;0;0;3;10;2640;0;1990;0;98052;476.481;-122.125;2980;9137;0;;0
6139100101;20150505T000000;405100;4;2.0;1580;7300;1.0;0;0;4;7;1580;0;1955;0;98155;477.598;-122.328;1180;9450;0;;1
1926059099;20141208T000000;708000;5;3.25;3060;11778;2.0;0;0;3;8;3060;0;2004;0;98034;477.212;-122.222;1840;10403;0;;0
1088020070;20141216T000000;645000;4;2.25;2070;8720;1.0;0;0;5;8;1360;710;1974;0;98033;476.678;-122.182;2180;8510;0;;1
4141400100;20150120T000000;545000;4;2.25;2050;9720;2.0;0;0;3;8;2050;0;1967;0;98008;475.911;-122.119;2310;9680;0;;0
4038700680;20140725T000000;750000;3;3.0;2230;8560;1.0;0;0;3;8;1150;1080;1960;2014;98008;476.154;-122.115;2040;8560;0;3.0;1
1522059120;20140709T000000;409124;5;3.25;3320;11340;2.0;0;0;4;8;2480;840;1999;0;98042;473.904;-122.154;2330;8339;0;;1
6145600557;20140509T000000;212000;2;1.5;1020;1525;2.0;0;0;3;7;1020;0;2004;0;98133;47.704;-122.347;1020;3844;0;;0
1787250210;20141222T000000;379000;4;2.75;2410;5225;2.0;0;0;3;8;2410;0;2001;0;98058;474.244;-122.151;2300;5378;0;;1
7853250090;20140929T000000;681000;4;2.5;3860;5130;2.0;0;0;3;8;2930;930;2004;0;98065;475.387;-121.879;3130;6163;0;;0
4219400580;20140612T000000;1,69E+09;4;2.5;3000;7500;2.0;0;0;3;9;3000;0;1937;1994;98105;476.571;-122.277;2580;5000;0;;1
4139480200;20141209T000000;1.4e+006;4;3.25;4290;12103;1.0;0;3;3;11;2690;1600;1997;0;98006;475.503;-122.102;3860;11244;0;;0
1072010510;20150210T000000;435000;4;2.25;2210;14073;1.0;0;0;3;8;1630;580;1978;0;98059;474.774;-122.142;2340;11340;0;;1
2660500095;20150506T000000;715000;4;1.0;1710;6050;1.5;0;0;3;7;1410;300;1913;0;98118;475.569;-122.288;1560;4950;0;;1
1221000395;20140507T000000;250000;1;1.0;1100;4373;1.0;0;0;2;6;820;280;1947;0;98166;474.653;-122.338;1100;7500;0;;0
822039004;20140613T000000;849900;2;2.0;2280;641203;2.0;0;0;3;9;2280;0;1990;0;98070;474.125;-122.455;2030;224334;0;;1
1246700103;20150423T000000;725000;4;2.5;2700;25870;2.0;0;0;4;8;2700;0;1992;0;98033;476.934;-122.161;1540;20720;0;;0
622059019;20140919T000000;220000;5;1.5;1830;94960;1.5;0;0;3;7;1830;0;1929;0;98031;474.218;-122.218;1440;16365;0;;1
3211100240;20140529T000000;349000;4;1.75;1700;7800;1.0;0;0;5;7;1120;580;1981;0;98059;474.801;-122.158;1560;7800;0;;0
3812400107;20150330T000000;378500;3;2.0;1830;6000;1.0;0;0;5;7;1070;760;1953;0;98118;475.453;-122.279;1830;5500;0;3.0;1
1839500055;20141114T000000;530000;4;2.5;2590;7891;2.0;0;0;3;9;2590;0;2006;0;98056;475.055;-122.194;1400;7891;0;;1
9542800610;20150219T000000;245000;4;2.25;2050;7700;2.0;0;0;3;7;2050;0;1977;0;98023;473.009;-122.375;1780;7700;0;;0
3905100380;20150421T000000;535000;4;2.25;1860;3766;2.0;0;0;3;8;1860;0;1995;0;98029;475.699;-122.006;1860;4169;0;;1
3630120050;20140625T000000;565000;2;1.75;1670;4008;1.0;0;0;3;9;1670;0;2005;0;98029;475.539;-122.001;2330;3752;0;;0
5468770250;20140819T000000;303000;4;2.5;2100;6783;2.0;0;0;3;8;2100;0;2003;0;98042;473.504;-122.141;2100;6192;0;;1
5460500040;20150421T000000;1,30E+09;5;4.0;4440;9270;1.0;0;0;5;10;2220;2220;1968;0;98040;475.708;-122.212;2720;9614;0;;0
7349620030;20140722T000000;272000;4;2.25;2115;6234;2.0;0;0;3;7;2115;0;1998;0;98002;47.285;-122.201;2440;6366;0;;1
8128700005;20141119T000000;249000;4;1.0;1200;7552;1.0;0;0;3;6;1060;140;1919;0;98126;475.317;-122.37;1580;7680;0;;1
2123700015;20150512T000000;228800;4;2.5;1470;1612;2.0;0;0;3;7;980;490;2003;0;98118;475.275;-122.271;1460;5027;0;;0
9238500190;20141202T000000;440000;4;2.25;2600;28600;1.0;0;0;3;8;1810;790;1968;0;98072;477.757;-122.139;2580;26950;0;;1
2856102105;20140610T000000;1,06E+10;5;3.25;3230;3825;2.0;0;0;3;9;2480;750;2014;0;98117;476.785;-122.392;1480;5100;0;;0
3861470110;20140623T000000;2,08E+09;4;3.5;4230;20377;2.0;0;0;3;11;4230;0;1997;0;98004;475.954;-122.206;3980;20489;0;;1
3971701300;20141220T000000;255000;2;1.0;1360;9367;1.0;0;0;4;6;680;680;1924;0;98155;477.689;-122.315;1360;7543;0;;0
8698100170;20150211T000000;111300;2;1.0;1060;6000;1.0;0;0;4;5;1060;0;1908;0;98002;473.066;-122.223;940;6000;0;;1
98030400;20140711T000000;790000;4;3.5;3560;6098;2.0;0;0;3;10;3560;0;2006;0;98075;475.828;-121.972;3660;6846;0;;1
1024049024;20141203T000000;1,74E+09;5;3.5;4870;7700;2.5;0;3;5;10;3650;1220;1929;0;98144;475.832;-122.29;3220;7700;0;;0
4232401265;20141020T000000;1,11E+11;5;3.5;3090;3600;2.0;0;0;3;9;2060;1030;2000;0;98112;476.217;-122.309;2240;3904;0;;1
5490700085;20140911T000000;340000;5;2.0;1750;8220;1.0;0;0;3;7;1750;0;1956;0;98155;477.694;-122.321;1210;6760;0;;0
7443000652;20141103T000000;365000;2;1.5;790;1123;2.0;0;0;3;8;700;90;2003;0;98119;47.651;-122.368;1370;1281;0;;1
5255690100;20150421T000000;480000;4;2.5;2700;9700;1.0;0;0;3;8;1670;1030;1978;0;98011;477.752;-122.198;2470;9228;0;;0
795000820;20150406T000000;220000;2;1.0;840;9000;1.0;0;0;5;6;840;0;1951;0;98168;475.033;-122.329;1350;10400;0;;1
6669080020;20141226T000000;449400;4;3.0;2490;5064;2.0;0;0;3;7;2490;0;2007;0;98056;475.139;-122.189;2470;5064;0;;1
293610040;20150210T000000;600000;4;2.75;2950;5803;2.0;0;0;3;9;2950;0;2007;0;98028;477.368;-122.231;2940;5803;0;;0
9541600015;20150211T000000;660000;4;2.25;2010;15375;1.0;0;0;4;8;2010;0;1957;0;98005;475.956;-122.174;1930;15375;0;;1
1233100601;20141024T000000;360000;2;1.0;840;7414;1.0;0;0;4;6;840;0;1928;0;98033;476.771;-122.172;1740;9784;0;;0
421000285;20150423T000000;268000;4;1.5;1730;7020;1.5;0;0;4;5;1730;0;1953;0;98056;474.939;-122.167;1110;7020;0;;1
9136103130;20150512T000000;685000;2;1.5;1090;4013;1.5;0;0;3;7;1090;0;1900;0;98103;476.652;-122.338;1390;4013;0;;0
3885804260;20141024T000000;1,38E+09;4;3.5;3500;9523;2.0;0;0;3;10;2460;1040;1996;0;98033;476.848;-122.208;3160;5997;0;;1
1442880160;20140627T000000;483453;4;2.75;2790;5527;2.0;0;0;3;8;2790;0;2014;0;98045;474.827;-121.773;2620;5509;0;;1
6071800100;20150327T000000;815000;6;3.0;2860;17853;1.0;0;0;3;8;1430;1430;1962;2015;98006;47.546;-122.175;1920;13452;0;;0
424049284;20141016T000000;310000;1;1.5;1120;912;3.0;0;0;3;7;1120;0;2011;0;98144;475.924;-122.299;1380;3200;0;;1
9578060540;20140614T000000;525000;4;2.75;2360;4924;2.0;0;0;3;8;2360;0;2008;0;98028;477.737;-122.235;2360;4670;0;;0
7856400300;20140702T000000;1,41E+10;2;2.5;3180;9400;2.0;0;4;5;10;2610;570;1985;0;98006;475.617;-122.158;3760;9450;0;;1
526059122;20141205T000000;495200;5;2.25;2710;22120;1.0;0;0;3;7;1410;1300;1955;0;98011;477.642;-122.195;2850;12224;0;;0
6003500749;20140701T000000;640000;3;2.25;1540;965;3.0;0;0;3;9;1540;0;2007;0;98122;476.181;-122.318;1410;964;0;3.0;1
2425049107;20150305T000000;1.95e+006;4;3.75;4150;17424;1.0;0;0;3;9;3130;1020;1963;2000;98039;47.639;-122.236;3930;21420;0;;1
1888120140;20140709T000000;989000;5;4.5;4030;13474;2.0;0;0;3;11;4030;0;2000;0;98075;475.812;-121.995;3860;12438;0;;0
259800060;20140606T000000;445000;4;2.0;1470;8395;1.0;0;0;4;7;1470;0;1965;0;98008;47.631;-122.117;1760;7976;0;;1
9264920270;20141007T000000;353950;5;2.25;3260;7969;2.0;0;0;4;8;3260;0;1982;0;98023;47.314;-122.344;2070;7962;0;;0
9533100285;20140630T000000;2,07E+09;4;3.75;4350;7965;2.0;0;0;3;10;4350;0;2013;0;98004;476.289;-122.205;2190;8557;0;;1
8576400050;20140509T000000;431000;4;2.25;2170;10500;1.0;0;2;4;8;1270;900;1960;0;98166;474.394;-122.338;2080;11019;0;;0
5101404444;20150414T000000;564000;5;2.25;2140;8700;1.0;0;2;3;8;1220;920;1962;0;98115;476.969;-122.31;1720;6670;0;;1
5700000180;20141208T000000;760000;5;2.0;3920;5250;1.5;0;0;5;7;2560;1360;1910;0;98144;475.798;-122.294;1830;4240;0;;1
4054530210;20150218T000000;896000;4;2.5;3560;46644;2.0;0;0;3;11;3560;0;1992;0;98077;477.268;-122.05;3520;50261;0;;0
2558700220;20140721T000000;503000;4;2.75;2100;7350;1.0;0;0;5;7;1240;860;1978;0;98034;477.194;-122.172;2490;7350;0;;1
7749500370;20141021T000000;225000;4;2.25;1800;9350;1.0;0;0;3;8;1800;0;1969;0;98092;472.959;-122.191;2060;8800;0;;0
5318100840;20140606T000000;1.28e+006;4;3.5;3010;3600;2.0;0;0;3;9;2370;640;1999;0;98112;476.341;-122.284;2650;4200;0;;1
8731980440;20141016T000000;355000;5;2.5;2344;8000;1.0;0;0;4;8;1560;784;1976;0;98023;473.185;-122.377;2344;8000;0;;0
5104530810;20140620T000000;371000;4;2.5;2550;4770;2.0;0;0;3;8;2550;0;2005;0;98038;473.526;-122.0;2380;4590;0;;1
5126210360;20141022T000000;570000;4;2.5;3420;115434;2.0;0;0;3;9;3420;0;1989;0;98038;473.932;-121.988;3250;111513;0;;1
1331900410;20140620T000000;869000;4;3.0;3740;30884;2.0;0;0;3;9;3060;680;1988;0;98072;477.505;-122.117;3240;37031;0;;0
3905100310;20140625T000000;544000;4;2.5;2030;3974;2.0;0;0;3;8;2030;0;1994;0;98029;475.692;-122.006;1780;3953;0;;1
4139420640;20141030T000000;1,79E+09;4;3.5;5490;14300;1.0;0;4;3;12;2910;2580;1996;0;98006;475.511;-122.114;4290;13822;0;;0
7131300063;20150429T000000;350000;4;1.75;2140;4959;1.0;0;0;3;7;1080;1060;1965;0;98118;475.166;-122.266;1590;5250;0;;1
8018600870;20141006T000000;224000;2;1.0;1150;15000;1.0;0;0;3;6;1060;90;1930;2013;98168;474.935;-122.316;1350;15000;0;;0
5460900120;20141208T000000;989900;5;2.25;3320;11350;1.0;0;0;5;8;1660;1660;1963;0;98040;475.749;-122.213;3320;11085;0;;1
1001200050;20140923T000000;259000;4;1.5;1260;7248;1.5;0;0;5;7;1260;0;1955;0;98188;47.433;-122.292;1300;7732;0;;1
3024079069;20140911T000000;371000;4;1.0;1960;94525;1.5;0;0;3;6;1960;0;1979;0;98027;475.418;-121.962;2430;188564;0;;0
5393600562;20140522T000000;430000;2;2.5;1520;1588;2.0;0;0;3;8;1240;280;2007;0;98144;475.825;-122.313;1660;6000;0;;1
6899990230;20140701T000000;600000;2;2.5;2510;14878;2.0;0;0;3;10;2510;0;1990;0;98011;477.525;-122.205;3080;13594;0;;0
7224000950;20141103T000000;238950;2;1.0;810;4838;1.0;0;0;3;5;810;0;1938;0;98055;474.909;-122.203;890;4838;0;;1
3574770030;20140828T000000;564950;4;2.75;2990;4521;2.0;0;0;3;7;2990;0;2014;0;98028;477.401;-122.226;2580;7539;0;;0
2579500181;20150407T000000;1.33e+006;4;3.5;3440;9776;2.0;0;0;3;10;3440;0;2006;0;98040;475.374;-122.216;2400;11000;0;;1
3845101100;20150121T000000;392440;4;2.5;2547;4800;2.0;0;0;3;9;2547;0;2014;0;98092;472.592;-122.194;2598;4800;0;;1
7950302210;20141114T000000;358000;4;2.0;2200;3060;1.0;0;0;3;7;1100;1100;1908;2000;98118;47.565;-122.284;1410;5100;0;;0
7237450030;20141014T000000;419354;5;2.75;2710;4500;2.0;0;0;3;8;2710;0;2014;0;98038;473.547;-122.062;2710;4626;0;;1
1438700040;20140825T000000;1,32E+11;5;2.75;2410;19447;2.0;0;2;3;10;2290;120;1968;0;98040;475.549;-122.211;2980;19447;0;;0
6790830090;20150415T000000;1.06e+006;4;3.5;4220;8417;3.0;0;0;3;10;4220;0;2012;0;98075;475.869;-122.054;3730;8435;0;;1
1125069102;20150427T000000;1.25e+006;4;3.0;3310;217800;1.5;0;0;3;9;3310;0;1989;0;98053;476.616;-121.999;2810;217800;0;;0
8924100370;20140915T000000;1,21E+09;4;3.5;3590;5335;2.0;0;2;3;9;3140;450;2006;0;98115;476.762;-122.267;2100;6250;0;;1
8085400490;20140801T000000;1,31E+09;5;2.5;2770;8100;2.0;0;0;3;9;2770;0;2002;0;98004;476.341;-122.208;2070;8100;0;;1
422069067;20150512T000000;276500;4;2.25;2380;128937;1.0;0;0;4;7;2380;0;1960;0;98038;474.253;-122.043;1030;114998;0;;0
325059126;20150209T000000;565000;4;1.0;2170;12100;1.0;0;0;5;7;2170;0;1961;0;98033;476.893;-122.164;1270;12844;0;;1
9533600100;20141208T000000;1,32E+09;4;3.0;2860;10292;1.0;0;0;4;8;2860;0;1953;1999;98004;476.286;-122.206;1840;10273;0;;0
2303900045;20140623T000000;1.58e+006;4;2.5;4570;74487;2.0;0;4;5;12;4570;0;1948;1985;98177;477.282;-122.372;3810;74487;0;;1
9432900070;20140902T000000;338150;4;2.25;2700;8580;2.0;0;0;3;8;2700;0;1992;0;98022;472.087;-122.009;2420;8580;0;;0
5450900060;20140923T000000;1,48E+10;5;2.5;4570;19252;2.0;0;0;5;10;4570;0;1965;0;98040;475.553;-122.22;3180;13314;0;;1
723069135;20140915T000000;499000;2;1.75;2040;114562;1.0;0;0;4;7;2040;0;1968;0;98027;474.985;-122.092;1850;94960;0;;1
9286000110;20140814T000000;1,36E+09;5;3.75;4960;13990;2.0;0;2;3;11;3760;1200;2001;0;98006;475.491;-122.137;5200;18116;0;;0
5285200020;20140718T000000;349950;3;1.75;1640;4176;1.0;0;0;4;7;1040;600;1948;0;98118;475.162;-122.26;1460;5200;0;3.0;1
6067910030;20150316T000000;664000;4;2.75;2510;11880;1.0;0;0;5;8;1630;880;1978;0;98006;475.427;-122.181;2390;11211;0;;0
7640400250;20140619T000000;506000;2;1.0;1570;8210;1.0;0;0;4;8;1150;420;1952;0;98177;477.221;-122.371;1680;8196;0;;1
6065301040;20140814T000000;1,17E+09;5;2.75;2910;15118;1.0;0;0;5;9;1780;1130;1972;0;98006;475.696;-122.183;2880;15253;0;;0
2207100405;20150506T000000;423000;4;1.75;1730;7245;1.0;0;0;4;7;880;850;1955;0;98007;475.995;-122.144;1550;7245;0;;1
126039323;20150224T000000;417500;5;1.75;2060;10911;1.0;0;0;4;7;1360;700;1954;0;98177;477.767;-122.365;2060;9688;0;;1
7967650010;20150210T000000;339000;4;2.5;2900;6918;2.0;0;0;3;8;2900;0;2001;0;98001;473.504;-122.284;2720;10376;0;;0
